team1,team2,date,venue,outcome,venue_innings_avg_total,venue_avg_run_per_over,venue_avg_runs_per_wicket,team1_current_rating,team2_current_rating,elo_diff
Australia,New Zealand,2005-02-17,Eden Park,Australia,157.96428571428572,8.509125255358576,33.18339002267574,1500.0,1500.0,0.0
England,Australia,2005-06-13,The Rose Bowl,England,158.28125,7.891814178972452,31.879017857142856,1500.0,1515.0,-15.0
South Africa,New Zealand,2005-10-21,New Wanderers Stadium,New Zealand,161.13235294117646,8.258907771879407,34.79826433098492,1500.0,1485.0,15.0
Australia,South Africa,2006-01-09,Brisbane Cricket Ground,Australia,149.55,8.283155219247018,30.90972222222222,1499.3528000084657,1484.3528000084657,15.0
South Africa,Australia,2006-02-24,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1470.0,1513.7056000169314,-43.705600016931385
Sri Lanka,England,2006-06-15,The Rose Bowl,Sri Lanka,158.28125,7.891814178972452,31.879017857142856,1500.0,1515.6471999915343,-15.647199991534308
England,Pakistan,2006-08-28,County Ground,Pakistan,135.21,7.163757785323554,29.30690873015873,1499.9721124214905,1500.0,-0.02788757850953516
South Africa,India,2006-12-01,New Wanderers Stadium,India,161.13235294117646,8.258907771879407,34.79826433098492,1486.8770319322177,1500.0,-13.122968067782267
New Zealand,Sri Lanka,2006-12-22,Westpac Stadium,Sri Lanka,139.64705882352942,7.412892666561561,25.018464052287584,1500.6471999915343,1515.6750875700438,-15.027887578509535
Sri Lanka,New Zealand,2006-12-26,Eden Park,New Zealand,157.96428571428572,8.509125255358576,33.18339002267574,1530.026685820541,1486.2956017410372,43.73108407950372
Australia,England,2007-01-09,Sydney Cricket Ground,Australia,152.0,7.778991209728547,29.821765873015877,1496.8285680847137,1484.9733164250358,11.855251659677833
West Indies,England,2007-06-28,Kennington Oval,West Indies,149.175,8.134081420339712,27.566189954051797,1500.0,1470.484950229406,29.515049770594032
West Indies,England,2007-06-29,Kennington Oval,England,149.175,8.134081420339712,27.566189954051797,1513.7287893798116,1456.7561608495944,56.97262853021721
Pakistan,Bangladesh,2007-09-02,Gymkhana Club Ground,Pakistan,176.0,8.553697875688435,25.142857142857142,1514.9987959964546,1500.0,14.998795996454646
West Indies,South Africa,2007-09-11,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1496.2908955204396,1472.4433267321724,23.847568788267154
Australia,Zimbabwe,2007-09-12,Newlands,Zimbabwe,146.35714285714286,7.364084403074798,32.3183879612451,1511.3169342803435,1500.0,11.316934280343503
Pakistan,Scotland,2007-09-12,Kingsmead,Pakistan,150.83333333333334,7.9328524718456395,28.52328987150416,1529.35164788917,1500.0,29.351647889169953
England,Zimbabwe,2007-09-13,Newlands,England,146.35714285714286,7.364084403074798,32.3183879612451,1474.1940547089664,1515.48841860561,-41.29436389664352
West Indies,Bangladesh,2007-09-13,New Wanderers Stadium,Bangladesh,161.13235294117646,8.258907771879407,34.79826433098492,1480.2629270579139,1485.6471481072847,-5.384221049370808
England,Australia,2007-09-14,Newlands,Australia,146.35714285714286,7.364084403074798,32.3183879612451,1490.9685279011446,1495.8285156747336,-4.859987773588955
New Zealand,Sri Lanka,2007-09-15,New Wanderers Stadium,Sri Lanka,161.13235294117646,8.258907771879407,34.79826433098492,1503.1737166702776,1513.1485708913006,-9.974854221022952
Bangladesh,South Africa,2007-09-15,Newlands,South Africa,146.35714285714286,7.364084403074798,32.3183879612451,1500.414711205579,1488.471295194698,11.94341601088081
New Zealand,India,2007-09-16,New Wanderers Stadium,New Zealand,161.13235294117646,8.258907771879407,34.79826433098492,1488.604247461317,1514.4337052000453,-25.82945773872825
Bangladesh,Australia,2007-09-16,Newlands,Australia,146.35714285714286,7.364084403074798,32.3183879612451,1484.8992755015727,1510.618706820167,-25.71943131859439
South Africa,England,2007-09-16,Newlands,South Africa,146.35714285714286,7.364084403074798,32.3183879612451,1503.9867308987043,1476.1783367557111,27.808394142993166
Pakistan,Sri Lanka,2007-09-17,New Wanderers Stadium,Pakistan,161.13235294117646,8.258907771879407,34.79826433098492,1543.087441506787,1527.718040100261,15.369401406525867
Australia,Pakistan,2007-09-18,New Wanderers Stadium,Pakistan,161.13235294117646,8.258907771879407,34.79826433098492,1524.5103335702504,1557.4243236007383,-32.91399003048787
Sri Lanka,Bangladesh,2007-09-18,New Wanderers Stadium,Sri Lanka,161.13235294117646,8.258907771879407,34.79826433098492,1513.3811580063098,1471.0076487514893,42.37350925482042
New Zealand,England,2007-09-18,Kingsmead,New Zealand,150.83333333333334,7.9328524718456395,28.52328987150416,1504.7173448869032,1462.3763644472326,42.3409804396706
India,England,2007-09-19,Kingsmead,India,150.83333333333334,7.9328524718456395,28.52328987150416,1498.3206077744592,1449.1953753466287,49.1252324278305
New Zealand,South Africa,2007-09-19,Kingsmead,South Africa,150.83333333333334,7.9328524718456395,28.52328987150416,1517.8983339875072,1517.7887032071828,0.1096307803243235
Sri Lanka,Australia,2007-09-20,Newlands,Australia,146.35714285714286,7.364084403074798,32.3183879612451,1526.5607633933182,1510.92710897611,15.633654417208163
India,South Africa,2007-09-20,Kingsmead,India,150.83333333333334,7.9328524718456395,28.52328987150416,1511.2137227479923,1532.7934363482852,-21.579713600292962
Bangladesh,Pakistan,2007-09-20,Newlands,Pakistan,146.35714285714286,7.364084403074798,32.3183879612451,1457.828043364481,1571.0075481948786,-113.17950483039772
New Zealand,Pakistan,2007-09-22,Newlands,Pakistan,146.35714285714286,7.364084403074798,32.3183879612451,1502.8936008464048,1581.2870041477452,-78.39340330134041
India,Australia,2007-09-22,Kingsmead,India,150.83333333333334,7.9328524718456395,28.52328987150416,1527.144197646913,1526.6016129202233,0.5425847266897108
India,Pakistan,2007-09-24,New Wanderers Stadium,India,161.13235294117646,8.258907771879407,34.79826433098492,1542.1207724002686,1592.9587790241324,-50.83800662386375
Australia,India,2007-10-20,Brabourne Stadium,India,157.8181818181818,8.043233703587966,37.10615079365079,1511.6250381668676,1559.3000942200295,-47.675056053161825
New Zealand,South Africa,2007-11-23,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1491.2218259700176,1516.8629614493645,-25.641135479346985
Australia,New Zealand,2007-12-11,Western Australia Cricket Association Ground,Australia,133.5,6.7271097588915545,24.84246031746032,1498.6705135995899,1477.326837317228,21.343676282361912
South Africa,West Indies,2007-12-16,St George's Park,West Indies,126.25,6.813591834988843,24.53780864197531,1530.7579501021542,1465.4953639596197,65.26258614253447
West Indies,South Africa,2008-01-18,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1483.2802983828249,1512.973015678949,-29.6927172961241
India,Australia,2008-02-01,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1572.2546187873072,1512.7501904646172,59.504428322690046
England,New Zealand,2008-02-05,Eden Park,England,157.96428571428572,8.509125255358576,33.18339002267574,1436.3022603730956,1463.2471604522007,-26.944900079105082
England,New Zealand,2008-02-07,AMI Stadium,England,154.5,7.771035834880886,26.01388888888889,1452.4632385596587,1447.0861822656375,5.3770562940212585
Pakistan,Bangladesh,2008-04-20,National Stadium,Pakistan,152.8684210526316,7.590928747275896,34.169059802283485,1575.7794572043715,1447.5485874116143,128.23086979275718
New Zealand,England,2008-06-13,Old Trafford,England,155.0,7.9852327910667995,40.30595238095238,1432.3183099141663,1467.23111091113,-34.9128009969636
Australia,West Indies,2008-06-20,Kensington Oval,West Indies,142.97142857142856,7.361081012344483,28.180459183673467,1530.2943758304546,1469.5591241054017,60.735251725052876
Scotland,Netherlands,2008-08-04,Civil Service Cricket Club,Netherlands,130.5909090909091,6.629251104888158,23.72671356421356,1486.264206382383,1500.0,-13.735793617616991
Sri Lanka,Pakistan,2008-10-11,Maple Leaf North-West Ground,Pakistan,135.75,6.545532643229221,20.205555555555556,1510.886259449205,1585.4816809595172,-74.59542151031224
Pakistan,Sri Lanka,2008-10-13,Maple Leaf North-West Ground,Sri Lanka,135.75,6.545532643229221,20.205555555555556,1597.309728116815,1499.0582122919072,98.25151582490776
South Africa,Bangladesh,2008-11-05,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1526.6941899563722,1437.8463636564686,88.84782629990355
New Zealand,West Indies,2008-12-28,Seddon Park,New Zealand,161.55882352941177,8.211070766760919,37.13244475568005,1418.8205636819926,1487.1548884620693,-68.33432478007671
Australia,South Africa,2009-01-11,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1512.698611473787,1537.9398057711196,-25.24119429733264
South Africa,Australia,2009-01-13,Brisbane Cricket Ground,Australia,149.55,8.283155219247018,30.90972222222222,1521.8519690162786,1528.786448228628,-6.934479212349288
Sri Lanka,India,2009-02-10,R Premadasa Stadium,India,131.20454545454547,6.847952606936386,28.3676988851096,1518.1905003032368,1554.7104334214698,-36.519933118232984
Australia,New Zealand,2009-02-15,Sydney Cricket Ground,Australia,152.0,7.778991209728547,29.821765873015877,1543.4871024433476,1436.7333311634616,106.753771279886
India,New Zealand,2009-02-25,AMI Stadium,New Zealand,154.5,7.771035834880886,26.01388888888889,1568.1395224199239,1426.2024947569826,141.93702766294132
India,New Zealand,2009-02-27,Westpac Stadium,New Zealand,139.64705882352942,7.412892666561561,25.018464052287584,1547.3311958504569,1447.0108213264496,100.32037452400732
England,West Indies,2009-03-15,Queen's Park Oval,West Indies,126.41666666666667,6.389235818826528,22.501587301587303,1480.7288571433037,1469.2421209806002,11.486736162703437
Australia,South Africa,2009-03-27,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1554.0179388498266,1507.151314801559,46.86662404826757
South Africa,Australia,2009-03-29,SuperSport Park,South Africa,170.58333333333334,9.113723301574048,38.08309082892416,1524.1625256411498,1537.0067280102357,-12.844202369085906
Australia,Pakistan,2009-05-07,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1521.4524517006796,1578.1774401054854,-56.7249884048058
England,Netherlands,2009-06-05,Lord's,Netherlands,143.15,7.142992684329378,26.119861111111113,1465.233115490766,1514.4072868908572,-49.174171400091154
Scotland,New Zealand,2009-06-06,Kennington Oval,New Zealand,149.175,8.134081420339712,27.566189954051797,1471.8569194915258,1466.2255142944366,5.63140519708918
Australia,West Indies,2009-06-06,Kennington Oval,West Indies,149.175,8.134081420339712,27.566189954051797,1508.879935285443,1484.7378626331379,24.14207265230516
India,Bangladesh,2009-06-06,Trent Bridge,India,155.4375,7.79704219665536,29.049144345238094,1528.1165028824698,1426.6007478417212,101.51575504074867
England,Pakistan,2009-06-07,Kennington Oval,England,149.175,8.134081420339712,27.566189954051797,1452.3420716573662,1590.749956520722,-138.40788486335578
South Africa,Scotland,2009-06-07,Kennington Oval,South Africa,149.175,8.134081420339712,27.566189954051797,1539.716801950706,1456.613813474242,83.1029884764639
Bangladesh,Ireland,2009-06-08,Trent Bridge,Ireland,155.4375,7.79704219665536,29.049144345238094,1415.8629289565204,1500.0,-84.13707104347964
Australia,Sri Lanka,2009-06-08,Trent Bridge,Sri Lanka,155.4375,7.79704219665536,29.049144345238094,1492.8393125223768,1504.7614113047828,-11.92209878240601
Pakistan,Netherlands,2009-06-09,Lord's,Pakistan,143.15,7.142992684329378,26.119861111111113,1570.0716564862616,1527.298330724257,42.77332576200456
South Africa,New Zealand,2009-06-09,Lord's,South Africa,143.15,7.142992684329378,26.119861111111113,1551.1958493486015,1481.4686203117203,69.72722903688123
Ireland,India,2009-06-10,Trent Bridge,India,155.4375,7.79704219665536,29.049144345238094,1511.4368918983366,1538.8543217676706,-27.417429869334
Sri Lanka,West Indies,2009-06-10,Trent Bridge,Sri Lanka,155.4375,7.79704219665536,29.049144345238094,1519.2468948547366,1500.7784853962041,18.468409458532506
New Zealand,Ireland,2009-06-11,Trent Bridge,New Zealand,155.4375,7.79704219665536,29.049144345238094,1469.439211373593,1497.6181464775304,-28.17893510393742
England,South Africa,2009-06-11,Trent Bridge,South Africa,155.4375,7.79704219665536,29.049144345238094,1473.0203716918265,1563.2252582867288,-90.20488659490229
India,West Indies,2009-06-12,Lord's,West Indies,143.15,7.142992684329378,26.119861111111113,1552.6730671884768,1486.5750805823693,66.0979866061075
Sri Lanka,Pakistan,2009-06-12,Lord's,Sri Lanka,143.15,7.142992684329378,26.119861111111113,1533.4502996685715,1583.2342570191142,-49.78395735054278
South Africa,West Indies,2009-06-13,Kennington Oval,South Africa,149.175,8.134081420339712,27.566189954051797,1574.4160093948276,1504.3948232848154,70.0211861100122
New Zealand,Pakistan,2009-06-13,Kennington Oval,Pakistan,149.175,8.134081420339712,27.566189954051797,1485.6531331964984,1566.0995010812794,-80.44636788478101
Sri Lanka,Ireland,2009-06-14,Lord's,Sri Lanka,143.15,7.142992684329378,26.119861111111113,1550.5850556064063,1481.404224654625,69.18083095178122
England,India,2009-06-14,Lord's,England,143.15,7.142992684329378,26.119861111111113,1461.8296205837278,1534.8533244860307,-73.02370390230294
England,West Indies,2009-06-15,Kennington Oval,West Indies,149.175,8.134081420339712,27.566189954051797,1479.9366896238223,1492.3776057062803,-12.440916082457989
Pakistan,Ireland,2009-06-15,Kennington Oval,Pakistan,149.175,8.134081420339712,27.566189954051797,1577.6871172333247,1469.352143959132,108.33497327419263
South Africa,India,2009-06-16,Trent Bridge,South Africa,155.4375,7.79704219665536,29.049144345238094,1586.4332269733627,1516.7462554459362,69.68697152742652
Sri Lanka,New Zealand,2009-06-16,Trent Bridge,Sri Lanka,155.4375,7.79704219665536,29.049144345238094,1562.6371363018993,1474.0655170444531,88.57161925744617
Pakistan,South Africa,2009-06-18,Trent Bridge,Pakistan,155.4375,7.79704219665536,29.049144345238094,1588.1558323486527,1598.4643058403126,-10.308473491659925
New Zealand,India,2009-06-18,Trent Bridge,New Zealand,155.4375,7.79704219665536,29.049144345238094,1462.8087212356186,1504.7151765789863,-41.906455343367725
Sri Lanka,West Indies,2009-06-19,Kennington Oval,Sri Lanka,149.175,8.134081420339712,27.566189954051797,1573.8939321107339,1506.8407176294181,67.05321448131576
Australia,England,2009-06-19,Kennington Oval,England,149.175,8.134081420339712,27.566189954051797,1478.353828972423,1465.4735777006845,12.880251271738416
Sri Lanka,Pakistan,2009-06-21,Lord's,Pakistan,143.15,7.142992684329378,26.119861111111113,1586.03442689495,1603.6007543746564,-17.566327479706388
Australia,England,2009-06-25,County Ground,Australia,135.21,7.163757785323554,29.30690873015873,1462.797998437695,1481.0294082354123,-18.231409797717333
Bangladesh,West Indies,2009-08-02,Warner Park,West Indies,142.53846153846155,7.818065787432927,31.97344322344322,1404.4260370581837,1494.700222845202,-90.27418578701827
Pakistan,Sri Lanka,2009-08-12,R Premadasa Stadium,Pakistan,131.20454545454547,6.847952606936386,28.3676988851096,1617.8430006277656,1571.7921806418408,46.05081998592482
New Zealand,Sri Lanka,2009-09-02,R Premadasa Stadium,New Zealand,131.20454545454547,6.847952606936386,28.3676988851096,1479.6092452642279,1558.7687927517704,-79.15954748754257
New Zealand,Sri Lanka,2009-09-04,R Premadasa Stadium,New Zealand,131.20454545454547,6.847952606936386,28.3676988851096,1497.9689036259688,1540.4091343900295,-42.44023076406074
West Indies,South Africa,2009-10-28,Boland Bank Park,West Indies,119.33333333333333,6.230723941445877,20.505996472663135,1505.8881751569372,1583.0193838143089,-77.13120865737164
Pakistan,New Zealand,2009-11-12,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1630.866388517836,1514.7921363459598,116.0742521718762
Pakistan,New Zealand,2009-11-13,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1641.0335426327854,1504.6249822310103,136.40856040177505
England,South Africa,2009-11-13,New Wanderers Stadium,England,161.13235294117646,8.258907771879407,34.79826433098492,1465.2430166577417,1564.7430107954724,-99.49999413773071
South Africa,England,2009-11-15,SuperSport Park,South Africa,170.58333333333334,9.113723301574048,38.08309082892416,1545.5609618071844,1484.4250656460297,61.13589616115473
Sri Lanka,India,2009-12-09,Vidarbha Cricket Association Stadium,Sri Lanka,129.5,7.199592811365012,20.582208994708996,1523.5859016700385,1487.914652550377,35.671249119661525
Sri Lanka,India,2009-12-12,Punjab Cricket Association Stadium,India,208.5,9.956818181818182,41.089285714285715,1537.0512386346916,1474.449315585724,62.60192304896759
Bangladesh,New Zealand,2010-02-03,Seddon Park,New Zealand,161.55882352941177,8.211070766760919,37.13244475568005,1393.2380847464485,1495.229173433836,-101.99108868738745
Australia,Pakistan,2010-02-05,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1478.5843900153657,1650.4293514299598,-171.84496141459408
Ireland,Scotland,2010-02-11,Dubai International Cricket Stadium,Ireland,130.33333333333334,6.824003133708145,27.525794788788204,1458.883428843804,1445.1347660763465,13.748662767457517
Ireland,Netherlands,2010-02-13,Dubai International Cricket Stadium,Ireland,130.33333333333334,6.824003133708145,27.525794788788204,1473.2901609971202,1514.1357301914045,-40.84556919428428
Pakistan,England,2010-02-19,Dubai International Cricket Stadium,England,130.33333333333334,6.824003133708145,27.525794788788204,1628.5613417626084,1472.0376058650888,156.5237358975196
England,Pakistan,2010-02-20,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1493.3723967101728,1607.2265509175245,-113.85415420735171
Australia,West Indies,2010-02-21,Bellerive Oval,Australia,151.56666666666666,7.7571370520251754,33.272222222222226,1500.452399682717,1524.1645481757737,-23.712148493056702
West Indies,Australia,2010-02-23,Sydney Cricket Ground,Australia,152.0,7.778991209728547,29.821765873015877,1508.1423989739526,1516.474548884538,-8.332149910585485
New Zealand,Australia,2010-02-26,Westpac Stadium,Australia,139.64705882352942,7.412892666561561,25.018464052287584,1505.9481347603353,1531.114890003711,-25.166755243375746
Zimbabwe,West Indies,2010-02-28,Queen's Park Oval,Zimbabwe,126.41666666666667,6.389235818826528,22.501587301587303,1498.7139454134317,1493.5020578547797,5.211887558652052
Sri Lanka,New Zealand,2010-04-30,Providence Stadium,New Zealand,119.4,6.506927990854677,23.731158730158725,1519.3773703870954,1492.0327745762104,27.34459581088504
West Indies,Ireland,2010-04-30,Providence Stadium,West Indies,119.4,6.506927990854677,23.731158730158725,1478.7270562515916,1490.0455264123711,-11.318470160779498
Pakistan,Bangladesh,2010-05-01,Beausejour Stadium,Pakistan,145.6,7.226799480062365,28.87915343915344,1617.4797806485126,1382.5191234199492,234.96065722856338
India,South Africa,2010-05-02,Beausejour Stadium,India,145.6,7.226799480062365,28.87915343915344,1492.1231838333201,1557.9484215881253,-65.82523775480513
Australia,Pakistan,2010-05-02,Beausejour Stadium,Australia,145.6,7.226799480062365,28.87915343915344,1545.030250187836,1623.6434322400235,-78.61318205218754
England,West Indies,2010-05-03,Providence Stadium,West Indies,119.4,6.506927990854677,23.731158730158725,1483.1191669791847,1494.2155410961775,-11.09637411699282
Sri Lanka,Zimbabwe,2010-05-03,Providence Stadium,Sri Lanka,119.4,6.506927990854677,23.731158730158725,1503.1992408575609,1513.4889470166197,-10.289706159058824
Zimbabwe,New Zealand,2010-05-04,Providence Stadium,New Zealand,119.4,6.506927990854677,23.731158730158725,1498.0448345299317,1508.210904105745,-10.166069575813253
Australia,Bangladesh,2010-05-05,Kensington Oval,Australia,142.97142857142856,7.361081012344483,28.180459183673467,1563.3674955172542,1376.3554718284383,187.01202368881582
South Africa,New Zealand,2010-05-06,Kensington Oval,South Africa,142.97142857142856,7.361081012344483,28.180459183673467,1540.1400399565762,1522.772124816246,17.36791514033007
Pakistan,England,2010-05-06,Kensington Oval,England,142.97142857142856,7.361081012344483,28.180459183673467,1605.3061869106052,1468.59807313766,136.70811377294513
Sri Lanka,West Indies,2010-05-07,Kensington Oval,Sri Lanka,142.97142857142856,7.361081012344483,28.180459183673467,1518.643353344249,1508.736634937702,9.906718406546815
Australia,India,2010-05-07,Kensington Oval,Australia,142.97142857142856,7.361081012344483,28.180459183673467,1570.9924056449986,1509.9315654648692,61.06084018012939
England,South Africa,2010-05-08,Kensington Oval,England,142.97142857142856,7.361081012344483,28.180459183673467,1489.2133882747733,1554.3908307440772,-65.17744246930397
New Zealand,Pakistan,2010-05-08,Kensington Oval,New Zealand,142.97142857142856,7.361081012344483,28.180459183673467,1508.521334028745,1584.690871773492,-76.169537744747
West Indies,India,2010-05-09,Kensington Oval,West Indies,142.97142857142856,7.361081012344483,28.180459183673467,1494.1642264760212,1497.540963436801,-3.376736960779681
Australia,Sri Lanka,2010-05-09,Kensington Oval,Australia,142.97142857142856,7.361081012344483,28.180459183673467,1583.383007673067,1533.2157618059298,50.167245867137126
New Zealand,England,2010-05-10,Beausejour Stadium,England,145.6,7.226799480062365,28.87915343915344,1526.7581453914527,1506.9947733004074,19.763372091045312
Pakistan,South Africa,2010-05-10,Beausejour Stadium,Pakistan,145.6,7.226799480062365,28.87915343915344,1566.4540604107845,1536.609445718443,29.844614692341338
India,Sri Lanka,2010-05-11,Beausejour Stadium,Sri Lanka,145.6,7.226799480062365,28.87915343915344,1482.3951825733625,1520.366727924105,-37.97154535074242
West Indies,Australia,2010-05-11,Beausejour Stadium,Australia,145.6,7.226799480062365,28.87915343915344,1509.3100073394596,1596.2320415548918,-86.92203421543218
Sri Lanka,England,2010-05-13,Beausejour Stadium,England,145.6,7.226799480062365,28.87915343915344,1533.733860621,1522.847107550062,10.886753070938084
India,Australia,2010-05-13,Beausejour Stadium,Australia,145.6,7.226799480062365,28.87915343915344,1469.0280498764673,1607.5556993657488,-138.52764948928143
Pakistan,Australia,2010-05-14,Beausejour Stadium,Australia,145.6,7.226799480062365,28.87915343915344,1580.1687246593851,1616.872970223264,-36.704245563878885
New Zealand,West Indies,2010-05-14,Beausejour Stadium,New Zealand,145.6,7.226799480062365,28.87915343915344,1510.905811141798,1497.9863495286027,12.91946161319538
Australia,New Zealand,2010-05-16,Kensington Oval,Australia,142.97142857142856,7.361081012344483,28.180459183673467,1630.2941895272254,1525.3482900920753,104.94589943515007
Australia,England,2010-05-16,Kensington Oval,England,142.97142857142856,7.361081012344483,28.180459183673467,1630.2941895272254,1538.316972692513,91.97721683471241
South Africa,West Indies,2010-05-19,Sir Vivian Richards Stadium,South Africa,115.11904761904762,6.40694882947513,24.490183295540437,1522.8947814698424,1483.5438705783254,39.35091089151706
South Africa,West Indies,2010-05-20,Sir Vivian Richards Stadium,South Africa,115.11904761904762,6.40694882947513,24.490183295540437,1536.2030935920438,1470.235558456124,65.96753513591989
New Zealand,Sri Lanka,2010-05-22,Central Broward Regional Park Stadium Turf Ground,New Zealand,150.64705882352942,7.4777573170469385,32.563457049486466,1513.989839320546,1518.263995478549,-4.274156158003052
New Zealand,Sri Lanka,2010-05-23,Central Broward Regional Park Stadium Turf Ground,Sri Lanka,150.64705882352942,7.4777573170469385,32.563457049486466,1529.1743601669843,1503.0794746321108,26.094885534873583
Zimbabwe,India,2010-06-12,Harare Sports Club,India,145.93859649122808,7.392776075944042,30.737187103561375,1483.4836138194305,1459.710779018952,23.77283480047845
Zimbabwe,India,2010-06-13,Harare Sports Club,India,145.93859649122808,7.392776075944042,30.737187103561375,1467.4588567763392,1475.7355360620434,-8.276679285704176
Pakistan,Australia,2010-07-05,Edgbaston,Pakistan,139.84,7.325621769118694,25.15381349206349,1566.7475053554238,1622.7719016568715,-56.02439630144772
Pakistan,Australia,2010-07-06,Edgbaston,Pakistan,139.84,7.325621769118694,25.15381349206349,1584.1455245313823,1605.373882480913,-21.22835794953062
Pakistan,England,2010-09-05,Sophia Gardens,England,146.6818181818182,7.470087659067907,29.00573593073593,1600.0608876147824,1557.1977113343962,42.86317628038614
Pakistan,England,2010-09-07,Sophia Gardens,England,146.6818181818182,7.470087659067907,29.00573593073593,1583.2196673153082,1574.0389316338703,9.180735681437909
Zimbabwe,South Africa,2010-10-08,OUTsurance Oval,South Africa,168.5,9.378810975609756,49.16666666666667,1452.8161221654634,1548.3887842929466,-95.57266212748323
South Africa,Zimbabwe,2010-10-10,De Beers Diamond Oval,South Africa,190.0,9.19570731707317,29.452380952380956,1559.3635996941127,1441.8413067642973,117.52229292981542
Pakistan,South Africa,2010-10-26,Sheikh Zayed Stadium,South Africa,124.63888888888889,6.327603557968754,21.607826278659612,1567.8233953212982,1569.4748019691085,-1.6514066478102905
Pakistan,South Africa,2010-10-27,Sheikh Zayed Stadium,South Africa,124.63888888888889,6.327603557968754,21.607826278659612,1552.8946917405658,1584.403505549841,-31.508813809275125
Australia,Sri Lanka,2010-10-31,Western Australia Cricket Association Ground,Sri Lanka,133.5,6.7271097588915545,24.84246031746032,1589.4585193975129,1519.2039677459798,70.25455165153312
Pakistan,New Zealand,2010-12-26,Eden Park,New Zealand,157.96428571428572,8.509125255358576,33.18339002267574,1539.2513193754473,1513.0498670531153,26.20145232233199
New Zealand,Pakistan,2010-12-28,Seddon Park,New Zealand,161.55882352941177,8.211070766760919,37.13244475568005,1529.1789350631893,1523.1222513653734,6.05668369781597
New Zealand,Australia,2010-12-30,Saxton Oval,Australia,154.21428571428572,7.4426344875110555,23.58248299319728,1543.917473493213,1571.4660614648976,-27.548587971684583
Pakistan,New Zealand,2010-12-30,AMI Stadium,Pakistan,154.5,7.771035834880886,26.01388888888889,1508.3837129353496,1543.917473493213,-35.53376055786339
India,South Africa,2011-01-09,Moses Mabhida Stadium,India,157.5,7.682926829268293,22.166666666666664,1490.3782706729191,1598.0468779149594,-107.66860724204025
Australia,England,2011-01-12,Adelaide Oval,England,154.1,7.731445423956158,34.43994047619048,1585.2791796197323,1589.4352036278804,-4.1560240081480515
Australia,England,2011-01-14,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1570.458601041932,1604.2557822056806,-33.79718116374852
West Indies,Pakistan,2011-04-21,Beausejour Stadium,West Indies,145.6,7.226799480062365,28.87915343915344,1458.0498677552212,1524.320248654674,-66.2703808994529
India,West Indies,2011-06-04,Queen's Park Oval,India,126.41666666666667,6.389235818826528,22.501587301587303,1509.8833964662438,1475.8767896349345,34.00660683130923
England,Sri Lanka,2011-06-25,County Ground,Sri Lanka,135.21,7.163757785323554,29.30690873015873,1587.8012256922723,1537.196425678595,50.60480001367728
England,India,2011-06-26,County Ground,England,135.21,7.163757785323554,29.30690873015873,1570.6317606420548,1523.419883865408,47.211876776646704
Sri Lanka,Australia,2011-08-06,Pallekele International Cricket Stadium,Sri Lanka,163.84782608695653,8.28392212829129,36.03548999309869,1554.3658907288125,1586.9131575553404,-32.5472668265279
Sri Lanka,Australia,2011-08-08,Pallekele International Cricket Stadium,Sri Lanka,163.84782608695653,8.28392212829129,36.03548999309869,1570.7669731081319,1570.512075176021,0.2548979321109073
India,England,2011-08-31,Old Trafford,England,155.0,7.9852327910667995,40.30595238095238,1510.4457305382466,1583.6059139692163,-73.16018343096971
Pakistan,Zimbabwe,2011-09-16,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1506.4933267749607,1431.7301044893015,74.76322228565914
Pakistan,Zimbabwe,2011-09-18,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1518.314454050587,1419.9089772136751,98.40547683691193
West Indies,England,2011-09-23,Kennington Oval,England,149.175,8.134081420339712,27.566189954051797,1462.3403022357702,1595.4932059088817,-133.1529036731115
West Indies,England,2011-09-25,Kennington Oval,West Indies,149.175,8.134081420339712,27.566189954051797,1452.8231341149806,1605.0103740296713,-152.18723991469074
West Indies,Bangladesh,2011-10-11,Shere Bangla National Stadium,Bangladesh,132.11764705882354,6.721609964509639,27.537273062209955,1474.00328794885,1368.730561700694,105.272726248156
South Africa,Australia,2011-10-13,Newlands,Australia,146.35714285714286,7.364084403074798,32.3183879612451,1578.5417521216348,1555.5230800023974,23.018672119237408
